Entity,Code,Date,"Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Uzbekistan,UZB,2021-02-07,,,,55.28571
Uzbekistan,UZB,2021-02-08,,,,58.14286
Uzbekistan,UZB,2021-02-09,,,,57.57143
Uzbekistan,UZB,2021-02-10,,,,54
Uzbekistan,UZB,2021-02-11,,,,55.28571
Uzbekistan,UZB,2021-02-12,,,,50.14286
Uzbekistan,UZB,2021-02-13,,,,48
Uzbekistan,UZB,2021-02-14,,,,45.42857
Uzbekistan,UZB,2021-02-15,,,,40
Uzbekistan,UZB,2021-02-16,,,,36.71429
Uzbekistan,UZB,2021-02-17,,,,37.14286
Uzbekistan,UZB,2021-02-18,,,,35
Uzbekistan,UZB,2021-02-19,,,,36.85714
Uzbekistan,UZB,2021-02-20,,,,35.85714
Uzbekistan,UZB,2021-02-21,,,,34
Uzbekistan,UZB,2021-02-22,,,,34.14286
Uzbekistan,UZB,2021-02-23,,,,36.57143
Uzbekistan,UZB,2021-02-24,,,,36
Uzbekistan,UZB,2021-02-25,,,,32.14286
Uzbekistan,UZB,2021-02-26,,,,29.42857
Uzbekistan,UZB,2021-02-27,,,,29.14286
Uzbekistan,UZB,2021-02-28,,,,38.85714
Uzbekistan,UZB,2021-03-01,,,,35
Vanuatu,VUT,2020-11-12,,,,0.33333
Vanuatu,VUT,2020-11-13,,,,0.25
Vanuatu,VUT,2020-11-14,,,,0.2
Vanuatu,VUT,2020-11-15,,,,0.16667
Vanuatu,VUT,2020-11-16,,,,0.14286
Vanuatu,VUT,2020-11-17,,,,0
Vanuatu,VUT,2020-11-18,,,,0
Vanuatu,VUT,2020-11-19,,,,0
Vanuatu,VUT,2020-11-20,,,,0
Vanuatu,VUT,2020-11-21,,,,0
Vanuatu,VUT,2020-11-22,,,,0
Vanuatu,VUT,2020-11-23,,,,0
Vanuatu,VUT,2020-11-24,,,,0
Vanuatu,VUT,2020-11-25,,,,0
Vanuatu,VUT,2020-11-26,,,,0
Vanuatu,VUT,2020-11-27,,,,0
Vanuatu,VUT,2020-11-28,,,,0
Vanuatu,VUT,2020-11-29,,,,0
Vanuatu,VUT,2020-11-30,,,,0
Vanuatu,VUT,2020-12-01,,,,0
Vanuatu,VUT,2020-12-02,,,,0
Vanuatu,VUT,2020-12-03,,,,0
Vanuatu,VUT,2020-12-04,,,,0
Vanuatu,VUT,2020-12-05,,,,0
Vanuatu,VUT,2020-12-06,,,,0
Vanuatu,VUT,2020-12-07,,,,0
Vanuatu,VUT,2020-12-08,,,,0
Vanuatu,VUT,2020-12-09,,,,0
Vanuatu,VUT,2020-12-10,,,,0
Vanuatu,VUT,2020-12-11,,,,0
Vanuatu,VUT,2020-12-12,,,,0
Vanuatu,VUT,2020-12-13,,,,0
Vanuatu,VUT,2020-12-14,,,,0
Vanuatu,VUT,2020-12-15,,,,0
Vanuatu,VUT,2020-12-16,,,,0
Vanuatu,VUT,2020-12-17,,,,0
Vanuatu,VUT,2020-12-18,,,,0
Vanuatu,VUT,2020-12-19,,,,0
Vanuatu,VUT,2020-12-20,,,,0
Vanuatu,VUT,2020-12-21,,,,0
Vanuatu,VUT,2020-12-22,,,,0
Vanuatu,VUT,2020-12-23,,,,0
Vanuatu,VUT,2020-12-24,,,,0
Vanuatu,VUT,2020-12-25,,,,0
Vanuatu,VUT,2020-12-26,,,,0
Vanuatu,VUT,2020-12-27,,,,0
Vanuatu,VUT,2020-12-28,,,,0
Vanuatu,VUT,2020-12-29,,,,0
Vanuatu,VUT,2020-12-30,,,,0
Vanuatu,VUT,2020-12-31,,,,0
Vanuatu,VUT,2021-01-01,,,,0
Vanuatu,VUT,2021-01-02,,,,0
Vanuatu,VUT,2021-01-03,,,,0
Vanuatu,VUT,2021-01-04,,,,0
Vanuatu,VUT,2021-01-05,,,,0
Vanuatu,VUT,2021-01-06,,,,0
Vanuatu,VUT,2021-01-07,,,,0
Vanuatu,VUT,2021-01-08,,,,0
Vanuatu,VUT,2021-01-09,,,,0
Vanuatu,VUT,2021-01-10,,,,0
Vanuatu,VUT,2021-01-11,,,,0
Vanuatu,VUT,2021-01-12,,,,0
Vanuatu,VUT,2021-01-13,,,,0
Vanuatu,VUT,2021-01-14,,,,0
Vanuatu,VUT,2021-01-15,,,,0
Vanuatu,VUT,2021-01-16,,,,0
Vanuatu,VUT,2021-01-17,,,,0
Vanuatu,VUT,2021-01-18,,,,0
Vanuatu,VUT,2021-01-19,,,,0
Vanuatu,VUT,2021-01-20,,,,0
Vanuatu,VUT,2021-01-21,,,,0
Vanuatu,VUT,2021-01-22,,,,0
Vanuatu,VUT,2021-01-23,,,,0
Vanuatu,VUT,2021-01-24,,,,0
Vanuatu,VUT,2021-01-25,,,,0
Vanuatu,VUT,2021-01-26,,,,0
Vanuatu,VUT,2021-01-27,,,,0
Vanuatu,VUT,2021-01-28,,,,0
Vanuatu,VUT,2021-01-29,,,,0
Vanuatu,VUT,2021-01-30,,,,0
Vanuatu,VUT,2021-01-31,,,,0
Vanuatu,VUT,2021-02-01,,,,0
Vanuatu,VUT,2021-02-02,,,,0
Vanuatu,VUT,2021-02-03,,,,0
Vanuatu,VUT,2021-02-04,,,,0
Vanuatu,VUT,2021-02-05,,,,0
Vanuatu,VUT,2021-02-06,,,,0
Vanuatu,VUT,2021-02-07,,,,0
Vanuatu,VUT,2021-02-08,,,,0
Vanuatu,VUT,2021-02-09,,,,0
Vanuatu,VUT,2021-02-10,,,,0
Vanuatu,VUT,2021-02-11,,,,0
Vanuatu,VUT,2021-02-12,,,,0
Vanuatu,VUT,2021-02-13,,,,0
Vanuatu,VUT,2021-02-14,,,,0
Vanuatu,VUT,2021-02-15,,,,0
Vanuatu,VUT,2021-02-16,,,,0
Vanuatu,VUT,2021-02-17,,,,0
Vanuatu,VUT,2021-02-18,,,,0
Vanuatu,VUT,2021-02-19,,,,0
Vanuatu,VUT,2021-02-20,,,,0
Vanuatu,VUT,2021-02-21,,,,0
Vanuatu,VUT,2021-02-22,,,,0
Vanuatu,VUT,2021-02-23,,,,0
Vanuatu,VUT,2021-02-24,,,,0
Vanuatu,VUT,2021-02-25,,,,0
Vanuatu,VUT,2021-02-26,,,,0
Vanuatu,VUT,2021-02-27,,,,0
Vanuatu,VUT,2021-02-28,,,,0
Vanuatu,VUT,2021-03-01,,,,0
Vatican,VAT,2020-03-08,,,,0.33333
Vatican,VAT,2020-03-09,,,,0.25
Vatican,VAT,2020-03-10,,,,0.2
Vatican,VAT,2020-03-11,,,,0.16667
Vatican,VAT,2020-03-12,,,,0.14286
Vatican,VAT,2020-03-13,,,,0
Vatican,VAT,2020-03-14,,,,0
Vatican,VAT,2020-03-15,,,,0
Vatican,VAT,2020-03-16,,,,0
Vatican,VAT,2020-03-17,,,,0
Vatican,VAT,2020-03-18,,,,0
Vatican,VAT,2020-03-19,,,,0
Vatican,VAT,2020-03-20,,,,0
Vatican,VAT,2020-03-21,,,,0
Vatican,VAT,2020-03-22,,,,0
Vatican,VAT,2020-03-23,,,,0
Vatican,VAT,2020-03-24,,,,0.42857
Vatican,VAT,2020-03-25,,,,0.42857
Vatican,VAT,2020-03-26,,,,0.42857
Vatican,VAT,2020-03-27,,,,0.42857
Vatican,VAT,2020-03-28,,,,0.71429
Vatican,VAT,2020-03-29,,,,0.71429
Vatican,VAT,2020-03-30,,,,0.71429
Vatican,VAT,2020-03-31,,,,0.28571
Vatican,VAT,2020-04-01,,,,0.28571
Vatican,VAT,2020-04-02,,,,0.42857
Vatican,VAT,2020-04-03,,,,0.42857
Vatican,VAT,2020-04-04,,,,0.14286
Vatican,VAT,2020-04-05,,,,0.14286
Vatican,VAT,2020-04-06,,,,0.14286
Vatican,VAT,2020-04-07,,,,0.14286
Vatican,VAT,2020-04-08,,,,0.28571
Vatican,VAT,2020-04-09,,,,0.14286
Vatican,VAT,2020-04-10,,,,0.14286
Vatican,VAT,2020-04-11,,,,0.14286
Vatican,VAT,2020-04-12,,,,0.14286
Vatican,VAT,2020-04-13,,,,0.14286
Vatican,VAT,2020-04-14,,,,0.14286
Vatican,VAT,2020-04-15,,,,0
Vatican,VAT,2020-04-16,,,,0
Vatican,VAT,2020-04-17,,,,0
Vatican,VAT,2020-04-18,,,,0
Vatican,VAT,2020-04-19,,,,0
Vatican,VAT,2020-04-20,,,,0.14286
Vatican,VAT,2020-04-21,,,,0.14286
Vatican,VAT,2020-04-22,,,,0.14286
Vatican,VAT,2020-04-23,,,,0.14286
Vatican,VAT,2020-04-24,,,,0.14286
Vatican,VAT,2020-04-25,,,,0.14286
Vatican,VAT,2020-04-26,,,,0.14286
Vatican,VAT,2020-04-27,,,,0
Vatican,VAT,2020-04-28,,,,0.14286
Vatican,VAT,2020-04-29,,,,0.14286
Vatican,VAT,2020-04-30,,,,0.28571
Vatican,VAT,2020-05-01,,,,0.28571
Vatican,VAT,2020-05-02,,,,0.28571
Vatican,VAT,2020-05-03,,,,0.28571
Vatican,VAT,2020-05-04,,,,0.28571
Vatican,VAT,2020-05-05,,,,0.14286
Vatican,VAT,2020-05-06,,,,0.28571
Vatican,VAT,2020-05-07,,,,0.14286
Vatican,VAT,2020-05-08,,,,0.14286
Vatican,VAT,2020-05-09,,,,0.14286
Vatican,VAT,2020-05-10,,,,0.14286
Vatican,VAT,2020-05-11,,,,0.14286
Vatican,VAT,2020-05-12,,,,0.14286
Vatican,VAT,2020-05-13,,,,0
Vatican,VAT,2020-05-14,,,,0
Vatican,VAT,2020-05-15,,,,0
Vatican,VAT,2020-05-16,,,,0
Vatican,VAT,2020-05-17,,,,0
Vatican,VAT,2020-05-18,,,,0
Vatican,VAT,2020-05-19,,,,0
Vatican,VAT,2020-05-20,,,,0
Vatican,VAT,2020-05-21,,,,0
Vatican,VAT,2020-05-22,,,,0
Vatican,VAT,2020-05-23,,,,0
Vatican,VAT,2020-05-24,,,,0
Vatican,VAT,2020-05-25,,,,0
Vatican,VAT,2020-05-26,,,,0
Vatican,VAT,2020-05-27,,,,0
Vatican,VAT,2020-05-28,,,,0
Vatican,VAT,2020-05-29,,,,0
Vatican,VAT,2020-05-30,,,,0
Vatican,VAT,2020-05-31,,,,0
Vatican,VAT,2020-06-01,,,,0
Vatican,VAT,2020-06-02,,,,0
Vatican,VAT,2020-06-03,,,,0
Vatican,VAT,2020-06-04,,,,0
Vatican,VAT,2020-06-05,,,,0
Vatican,VAT,2020-06-06,,,,0
Vatican,VAT,2020-06-07,,,,0
Vatican,VAT,2020-06-08,,,,0
Vatican,VAT,2020-06-09,,,,0
Vatican,VAT,2020-06-10,,,,0
Vatican,VAT,2020-06-11,,,,0
Vatican,VAT,2020-06-12,,,,0
Vatican,VAT,2020-06-13,,,,0
Vatican,VAT,2020-06-14,,,,0
Vatican,VAT,2020-06-15,,,,0
Vatican,VAT,2020-06-16,,,,0
Vatican,VAT,2020-06-17,,,,0
Vatican,VAT,2020-06-18,,,,0
Vatican,VAT,2020-06-19,,,,0
Vatican,VAT,2020-06-20,,,,0
Vatican,VAT,2020-06-21,,,,0
Vatican,VAT,2020-06-22,,,,0
Vatican,VAT,2020-06-23,,,,0
Vatican,VAT,2020-06-24,,,,0
Vatican,VAT,2020-06-25,,,,0
Vatican,VAT,2020-06-26,,,,0
Vatican,VAT,2020-06-27,,,,0
Vatican,VAT,2020-06-28,,,,0
Vatican,VAT,2020-06-29,,,,0
Vatican,VAT,2020-06-30,,,,0
Vatican,VAT,2020-07-01,,,,0
Vatican,VAT,2020-07-02,,,,0
Vatican,VAT,2020-07-03,,,,0
Vatican,VAT,2020-07-04,,,,0
Vatican,VAT,2020-07-05,,,,0
Vatican,VAT,2020-07-06,,,,0
Vatican,VAT,2020-07-07,,,,0
Vatican,VAT,2020-07-08,,,,0
Vatican,VAT,2020-07-09,,,,0
Vatican,VAT,2020-07-10,,,,0
Vatican,VAT,2020-07-11,,,,0
Vatican,VAT,2020-07-12,,,,0
Vatican,VAT,2020-07-13,,,,0
Vatican,VAT,2020-07-14,,,,0
Vatican,VAT,2020-07-15,,,,0
Vatican,VAT,2020-07-16,,,,0
Vatican,VAT,2020-07-17,,,,0
Vatican,VAT,2020-07-18,,,,0
Vatican,VAT,2020-07-19,,,,0
Vatican,VAT,2020-07-20,,,,0
Vatican,VAT,2020-07-21,,,,0
Vatican,VAT,2020-07-22,,,,0
Vatican,VAT,2020-07-23,,,,0
Vatican,VAT,2020-07-24,,,,0
Vatican,VAT,2020-07-25,,,,0
Vatican,VAT,2020-07-26,,,,0
Vatican,VAT,2020-07-27,,,,0
Vatican,VAT,2020-07-28,,,,0
Vatican,VAT,2020-07-29,,,,0
Vatican,VAT,2020-07-30,,,,0
Vatican,VAT,2020-07-31,,,,0
Vatican,VAT,2020-08-01,,,,0
Vatican,VAT,2020-08-02,,,,0
Vatican,VAT,2020-08-03,,,,0
Vatican,VAT,2020-08-04,,,,0
Vatican,VAT,2020-08-05,,,,0
Vatican,VAT,2020-08-06,,,,0
Vatican,VAT,2020-08-07,,,,0
Vatican,VAT,2020-08-08,,,,0
Vatican,VAT,2020-08-09,,,,0
Vatican,VAT,2020-08-10,,,,0
Vatican,VAT,2020-08-11,,,,0
Vatican,VAT,2020-08-12,,,,0
Vatican,VAT,2020-08-13,,,,0
Vatican,VAT,2020-08-14,,,,0
Vatican,VAT,2020-08-15,,,,0
Vatican,VAT,2020-08-16,,,,0
Vatican,VAT,2020-08-17,,,,0
Vatican,VAT,2020-08-18,,,,0
Vatican,VAT,2020-08-19,,,,0
Vatican,VAT,2020-08-20,,,,0
Vatican,VAT,2020-08-21,,,,0
Vatican,VAT,2020-08-22,,,,0
Vatican,VAT,2020-08-23,,,,0
Vatican,VAT,2020-08-24,,,,0
Vatican,VAT,2020-08-25,,,,0
Vatican,VAT,2020-08-26,,,,0
Vatican,VAT,2020-08-27,,,,0
Vatican,VAT,2020-08-28,,,,0
Vatican,VAT,2020-08-29,,,,0
Vatican,VAT,2020-08-30,,,,0
Vatican,VAT,2020-08-31,,,,0
Vatican,VAT,2020-09-01,,,,0
Vatican,VAT,2020-09-02,,,,0
Vatican,VAT,2020-09-03,,,,0
Vatican,VAT,2020-09-04,,,,0
Vatican,VAT,2020-09-05,,,,0
Vatican,VAT,2020-09-06,,,,0
Vatican,VAT,2020-09-07,,,,0
Vatican,VAT,2020-09-08,,,,0
Vatican,VAT,2020-09-09,,,,0
Vatican,VAT,2020-09-10,,,,0
Vatican,VAT,2020-09-11,,,,0
Vatican,VAT,2020-09-12,,,,0
Vatican,VAT,2020-09-13,,,,0
Vatican,VAT,2020-09-14,,,,0
Vatican,VAT,2020-09-15,,,,0
Vatican,VAT,2020-09-16,,,,0
Vatican,VAT,2020-09-17,,,,0
Vatican,VAT,2020-09-18,,,,0
Vatican,VAT,2020-09-19,,,,0
Vatican,VAT,2020-09-20,,,,0
Vatican,VAT,2020-09-21,,,,0
Vatican,VAT,2020-09-22,,,,0
Vatican,VAT,2020-09-23,,,,0
Vatican,VAT,2020-09-24,,,,0
Vatican,VAT,2020-09-25,,,,0
Vatican,VAT,2020-09-26,,,,0
Vatican,VAT,2020-09-27,,,,0
Vatican,VAT,2020-09-28,,,,0
Vatican,VAT,2020-09-29,,,,0
Vatican,VAT,2020-09-30,,,,0
Vatican,VAT,2020-10-01,,,,0
Vatican,VAT,2020-10-02,,,,0
Vatican,VAT,2020-10-03,,,,0
Vatican,VAT,2020-10-04,,,,0
Vatican,VAT,2020-10-05,,,,0
Vatican,VAT,2020-10-06,,,,0
Vatican,VAT,2020-10-07,,,,0
Vatican,VAT,2020-10-08,,,,0
Vatican,VAT,2020-10-09,,,,0
Vatican,VAT,2020-10-10,,,,0
Vatican,VAT,2020-10-11,,,,0
Vatican,VAT,2020-10-12,,,,1
Vatican,VAT,2020-10-13,,,,1
Vatican,VAT,2020-10-14,,,,1
Vatican,VAT,2020-10-15,,,,2
Vatican,VAT,2020-10-16,,,,2
Vatican,VAT,2020-10-17,,,,2.14286
Vatican,VAT,2020-10-18,,,,2.14286
Vatican,VAT,2020-10-19,,,,1.14286
Vatican,VAT,2020-10-20,,,,1.14286
Vatican,VAT,2020-10-21,,,,1.14286
Vatican,VAT,2020-10-22,,,,0.14286
Vatican,VAT,2020-10-23,,,,0.14286
Vatican,VAT,2020-10-24,,,,0
Vatican,VAT,2020-10-25,,,,0
Vatican,VAT,2020-10-26,,,,0
Vatican,VAT,2020-10-27,,,,0
Vatican,VAT,2020-10-28,,,,0
Vatican,VAT,2020-10-29,,,,0
Vatican,VAT,2020-10-30,,,,0
Vatican,VAT,2020-10-31,,,,0
Vatican,VAT,2020-11-01,,,,0
Vatican,VAT,2020-11-02,,,,0
Vatican,VAT,2020-11-03,,,,0
Vatican,VAT,2020-11-04,,,,0
Vatican,VAT,2020-11-05,,,,0
Vatican,VAT,2020-11-06,,,,0
Vatican,VAT,2020-11-07,,,,0
Vatican,VAT,2020-11-08,,,,0
Vatican,VAT,2020-11-09,,,,0
Vatican,VAT,2020-11-10,,,,0
Vatican,VAT,2020-11-11,,,,0
Vatican,VAT,2020-11-12,,,,0
Vatican,VAT,2020-11-13,,,,0
Vatican,VAT,2020-11-14,,,,0
Vatican,VAT,2020-11-15,,,,0
Vatican,VAT,2020-11-16,,,,0
Vatican,VAT,2020-11-17,,,,0
Vatican,VAT,2020-11-18,,,,0
Vatican,VAT,2020-11-19,,,,0
Vatican,VAT,2020-11-20,,,,0
Vatican,VAT,2020-11-21,,,,0
Vatican,VAT,2020-11-22,,,,0
Vatican,VAT,2020-11-23,,,,0
Vatican,VAT,2020-11-24,,,,0
Vatican,VAT,2020-11-25,,,,0
Vatican,VAT,2020-11-26,,,,0
Vatican,VAT,2020-11-27,,,,0
Vatican,VAT,2020-11-28,,,,0
Vatican,VAT,2020-11-29,,,,0
Vatican,VAT,2020-11-30,,,,0
Vatican,VAT,2020-12-01,,,,0
Vatican,VAT,2020-12-02,,,,0
Vatican,VAT,2020-12-03,,,,0
Vatican,VAT,2020-12-04,,,,0
Vatican,VAT,2020-12-05,,,,0
Vatican,VAT,2020-12-06,,,,0
Vatican,VAT,2020-12-07,,,,0
Vatican,VAT,2020-12-08,,,,0
Vatican,VAT,2020-12-09,,,,0
Vatican,VAT,2020-12-10,,,,0
Vatican,VAT,2020-12-11,,,,0
Vatican,VAT,2020-12-12,,,,0
Vatican,VAT,2020-12-13,,,,0
Vatican,VAT,2020-12-14,,,,0
Vatican,VAT,2020-12-15,,,,0
Vatican,VAT,2020-12-16,,,,0
Vatican,VAT,2020-12-17,,,,0
Vatican,VAT,2020-12-18,,,,0
Vatican,VAT,2020-12-19,,,,0
Vatican,VAT,2020-12-20,,,,0
Vatican,VAT,2020-12-21,,,,0
Vatican,VAT,2020-12-22,,,,0
Vatican,VAT,2020-12-23,,,,0
Vatican,VAT,2020-12-24,,,,0
Vatican,VAT,2020-12-25,,,,0
Vatican,VAT,2020-12-26,,,,0
Vatican,VAT,2020-12-27,,,,0
Vatican,VAT,2020-12-28,,,,0
Vatican,VAT,2020-12-29,,,,0
Vatican,VAT,2020-12-30,,,,0
Vatican,VAT,2020-12-31,,,,0
Vatican,VAT,2021-01-01,,,,0
Vatican,VAT,2021-01-02,,,,0
Vatican,VAT,2021-01-03,,,,0
Vatican,VAT,2021-01-04,,,,0
Vatican,VAT,2021-01-05,,,,0
Vatican,VAT,2021-01-06,,,,0
Vatican,VAT,2021-01-07,,,,0
Vatican,VAT,2021-01-08,,,,0
Vatican,VAT,2021-01-09,,,,0
Vatican,VAT,2021-01-10,,,,0
Vatican,VAT,2021-01-11,,,,0
Vatican,VAT,2021-01-12,,,,0
Vatican,VAT,2021-01-13,,,,0
Vatican,VAT,2021-01-14,,,,0
Vatican,VAT,2021-01-15,,,,0
Vatican,VAT,2021-01-16,,,,0
Vatican,VAT,2021-01-17,,,,0
Vatican,VAT,2021-01-18,,,,0
Vatican,VAT,2021-01-19,,,,0
Vatican,VAT,2021-01-20,,,,0
Vatican,VAT,2021-01-21,,,,0
Vatican,VAT,2021-01-22,,,,0
Vatican,VAT,2021-01-23,,,,0
Vatican,VAT,2021-01-24,,,,0
Vatican,VAT,2021-01-25,,,,0
Vatican,VAT,2021-01-26,,,,0
Vatican,VAT,2021-01-27,,,,0
Vatican,VAT,2021-01-28,,,,0
Vatican,VAT,2021-01-29,,,,0
Vatican,VAT,2021-01-30,,,,0
Vatican,VAT,2021-01-31,,,,0
Vatican,VAT,2021-02-01,,,,0
Vatican,VAT,2021-02-02,,,,0
Vatican,VAT,2021-02-03,,,,0
Vatican,VAT,2021-02-04,,,,0
Vatican,VAT,2021-02-05,,,,0
Vatican,VAT,2021-02-06,,,,0
Vatican,VAT,2021-02-07,,,,0
Vatican,VAT,2021-02-08,,,,0
Vatican,VAT,2021-02-09,,,,0
Vatican,VAT,2021-02-10,,,,0
Vatican,VAT,2021-02-11,,,,0
Vatican,VAT,2021-02-12,,,,0
Vatican,VAT,2021-02-13,,,,0
Vatican,VAT,2021-02-14,,,,0
Vatican,VAT,2021-02-15,,,,0
Vatican,VAT,2021-02-16,,,,0
Vatican,VAT,2021-02-17,,,,0
Vatican,VAT,2021-02-18,,,,0
Vatican,VAT,2021-02-19,,,,0
Vatican,VAT,2021-02-20,,,,0
Vatican,VAT,2021-02-21,,,,0
Vatican,VAT,2021-02-22,,,,0
Vatican,VAT,2021-02-23,,,,0
Vatican,VAT,2021-02-24,,,,0
Vatican,VAT,2021-02-25,,,,0
Vatican,VAT,2021-02-26,,,,0
Vatican,VAT,2021-02-27,,,,0
Vatican,VAT,2021-02-28,,,,0
Vatican,VAT,2021-03-01,,,,0
Venezuela,VEN,2020-03-16,,,,5.66667
Venezuela,VEN,2020-03-17,,,,8.25
Venezuela,VEN,2020-03-18,,,,7.2
Venezuela,VEN,2020-03-19,,,,7
Venezuela,VEN,2020-03-20,,,,6
Venezuela,VEN,2020-03-21,,,,9.71429
Venezuela,VEN,2020-03-22,,,,8.57143
Venezuela,VEN,2020-03-23,,,,8.57143
Venezuela,VEN,2020-03-24,,,,7.28571
Venezuela,VEN,2020-03-25,,,,7.85714
Venezuela,VEN,2020-03-26,,,,9.28571
Venezuela,VEN,2020-03-27,,,,9.28571
Venezuela,VEN,2020-03-28,,,,7
Venezuela,VEN,2020-03-29,,,,7
Venezuela,VEN,2020-03-30,,,,8.28571
Venezuela,VEN,2020-03-31,,,,7.28571
Venezuela,VEN,2020-04-01,,,,7.42857
Venezuela,VEN,2020-04-02,,,,5.57143
Venezuela,VEN,2020-04-03,,,,6.57143
Venezuela,VEN,2020-04-04,,,,5.14286
Venezuela,VEN,2020-04-05,,,,5.71429
Venezuela,VEN,2020-04-06,,,,4.28571
Venezuela,VEN,2020-04-07,,,,4.28571
Venezuela,VEN,2020-04-08,,,,3.42857
Venezuela,VEN,2020-04-09,,,,3.57143
Venezuela,VEN,2020-04-10,,,,2.57143
Venezuela,VEN,2020-04-11,,,,2.85714
Venezuela,VEN,2020-04-12,,,,3.14286
Venezuela,VEN,2020-04-13,,,,3.42857
Venezuela,VEN,2020-04-14,,,,3.42857
Venezuela,VEN,2020-04-15,,,,4.28571
Venezuela,VEN,2020-04-16,,,,4.71429
Venezuela,VEN,2020-04-17,,,,4.71429
Venezuela,VEN,2020-04-18,,,,7.42857
Venezuela,VEN,2020-04-19,,,,10.71429
Venezuela,VEN,2020-04-20,,,,9.57143
Venezuela,VEN,2020-04-21,,,,13.71429
Venezuela,VEN,2020-04-22,,,,13
Venezuela,VEN,2020-04-23,,,,15.28571
Venezuela,VEN,2020-04-24,,,,16.28571
Venezuela,VEN,2020-04-25,,,,13.71429
Venezuela,VEN,2020-04-26,,,,9.85714
Venezuela,VEN,2020-04-27,,,,10.42857
Venezuela,VEN,2020-04-28,,,,6.28571
Venezuela,VEN,2020-04-29,,,,6.14286
Venezuela,VEN,2020-04-30,,,,3.14286
Venezuela,VEN,2020-05-01,,,,2.42857
Venezuela,VEN,2020-05-02,,,,3.14286
Venezuela,VEN,2020-05-03,,,,4.57143
Venezuela,VEN,2020-05-04,,,,4
Venezuela,VEN,2020-05-05,,,,4.57143
Venezuela,VEN,2020-05-06,,,,6.85714
Venezuela,VEN,2020-05-07,,,,6.85714
Venezuela,VEN,2020-05-08,,,,7.57143
Venezuela,VEN,2020-05-09,,,,8.14286
Venezuela,VEN,2020-05-10,,,,8.14286
Venezuela,VEN,2020-05-11,,,,9.28571
Venezuela,VEN,2020-05-12,,,,8.85714
Venezuela,VEN,2020-05-13,,,,6.28571
Venezuela,VEN,2020-05-14,,,,10.57143
Venezuela,VEN,2020-05-15,,,,10.14286
Venezuela,VEN,2020-05-16,,,,14.57143
Venezuela,VEN,2020-05-17,,,,18.14286
Venezuela,VEN,2020-05-18,,,,28
Venezuela,VEN,2020-05-19,,,,46.57143
Venezuela,VEN,2020-05-20,,,,57.28571
Venezuela,VEN,2020-05-21,,,,61
Venezuela,VEN,2020-05-22,,,,69.28571
Venezuela,VEN,2020-05-23,,,,72.28571
Venezuela,VEN,2020-05-24,,,,82.85714
Venezuela,VEN,2020-05-25,,,,79.85714
Venezuela,VEN,2020-05-26,,,,66
Venezuela,VEN,2020-05-27,,,,60.14286
Venezuela,VEN,2020-05-28,,,,63.28571
Venezuela,VEN,2020-05-29,,,,60.85714
Venezuela,VEN,2020-05-30,,,,64.14286
Venezuela,VEN,2020-05-31,,,,55.57143
Venezuela,VEN,2020-06-01,,,,69.28571
Venezuela,VEN,2020-06-02,,,,86.85714
Venezuela,VEN,2020-06-03,,,,101
Venezuela,VEN,2020-06-04,,,,108.85714
Venezuela,VEN,2020-06-05,,,,110.71429
Venezuela,VEN,2020-06-06,,,,122.42857
Venezuela,VEN,2020-06-07,,,,123.85714
Venezuela,VEN,2020-06-08,,,,115.85714
Venezuela,VEN,2020-06-09,,,,116.14286
Venezuela,VEN,2020-06-10,,,,112.28571
Venezuela,VEN,2020-06-11,,,,103.85714
Venezuela,VEN,2020-06-12,,,,104.85714
Venezuela,VEN,2020-06-13,,,,84
Venezuela,VEN,2020-06-14,,,,85.85714
Venezuela,VEN,2020-06-15,,,,84.14286
Venezuela,VEN,2020-06-16,,,,74
Venezuela,VEN,2020-06-17,,,,92.57143
Venezuela,VEN,2020-06-18,,,,95.57143
Venezuela,VEN,2020-06-19,,,,101.71429
Venezuela,VEN,2020-06-20,,,,126.42857
Venezuela,VEN,2020-06-21,,,,134.14286
Venezuela,VEN,2020-06-22,,,,140.85714
Venezuela,VEN,2020-06-23,,,,148.14286
Venezuela,VEN,2020-06-24,,,,140
Venezuela,VEN,2020-06-25,,,,154.28571
Venezuela,VEN,2020-06-26,,,,169.71429
Venezuela,VEN,2020-06-27,,,,191.57143
Venezuela,VEN,2020-06-28,,,,197.14286
Venezuela,VEN,2020-06-29,,,,211.71429
Venezuela,VEN,2020-06-30,,,,235
Venezuela,VEN,2020-07-01,,,,242.28571
Venezuela,VEN,2020-07-02,,,,244.28571
Venezuela,VEN,2020-07-03,,,,251.14286
Venezuela,VEN,2020-07-04,,,,231.42857
Venezuela,VEN,2020-07-05,,,,267.42857
Venezuela,VEN,2020-07-06,,,,268.71429
Venezuela,VEN,2020-07-07,,,,265.85714
Venezuela,VEN,2020-07-08,,,,278
Venezuela,VEN,2020-07-09,,,,299.85714
Venezuela,VEN,2020-07-10,,,,323.71429
Venezuela,VEN,2020-07-11,,,,346.85714
Venezuela,VEN,2020-07-12,,,,328
Venezuela,VEN,2020-07-13,,,,328
Venezuela,VEN,2020-07-14,,,,331
Venezuela,VEN,2020-07-15,,,,345.71429
Venezuela,VEN,2020-07-16,,,,354.57143
