Entity,Code,Date,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Luxembourg,LUX,2020-08-12,,,,41.85714
Luxembourg,LUX,2020-08-13,,,,42.14286
Luxembourg,LUX,2020-08-14,,,,41.71429
Luxembourg,LUX,2020-08-15,,,,38.57143
Luxembourg,LUX,2020-08-16,,,,36.14286
Luxembourg,LUX,2020-08-17,,,,36.14286
Luxembourg,LUX,2020-08-18,,,,36.71429
Luxembourg,LUX,2020-08-19,,,,38
Luxembourg,LUX,2020-08-20,,,,38.42857
Luxembourg,LUX,2020-08-21,,,,42.71429
Luxembourg,LUX,2020-08-22,,,,46.14286
Luxembourg,LUX,2020-08-23,,,,45.28571
Luxembourg,LUX,2020-08-24,,,,46.42857
Luxembourg,LUX,2020-08-25,,,,48.42857
Luxembourg,LUX,2020-08-26,,,,51.71429
Luxembourg,LUX,2020-08-27,,,,41.57143
Luxembourg,LUX,2020-08-28,,,,-160.57143
Luxembourg,LUX,2020-08-29,,,,-162.42857
Luxembourg,LUX,2020-08-30,,,,-164.28571
Luxembourg,LUX,2020-08-31,,,,-167
Luxembourg,LUX,2020-09-01,,,,-173.28571
Luxembourg,LUX,2020-09-02,,,,-169
Luxembourg,LUX,2020-09-03,,,,-159.57143
Luxembourg,LUX,2020-09-04,,,,39.14286
Luxembourg,LUX,2020-09-05,,,,38.71429
Luxembourg,LUX,2020-09-06,,,,46.42857
Luxembourg,LUX,2020-09-07,,,,47.85714
Luxembourg,LUX,2020-09-08,,,,49.85714
Luxembourg,LUX,2020-09-09,,,,39.71429
Luxembourg,LUX,2020-09-10,,,,39.57143
Luxembourg,LUX,2020-09-11,,,,33.42857
Luxembourg,LUX,2020-09-12,,,,37.57143
Luxembourg,LUX,2020-09-13,,,,29.85714
Luxembourg,LUX,2020-09-14,,,,40.57143
Luxembourg,LUX,2020-09-15,,,,44.28571
Luxembourg,LUX,2020-09-16,,,,53
Luxembourg,LUX,2020-09-17,,,,64.71429
Luxembourg,LUX,2020-09-18,,,,90
Luxembourg,LUX,2020-09-19,,,,79.85714
Luxembourg,LUX,2020-09-20,,,,79.85714
Luxembourg,LUX,2020-09-21,,,,96
Luxembourg,LUX,2020-09-22,,,,104.57143
Luxembourg,LUX,2020-09-23,,,,99.42857
Luxembourg,LUX,2020-09-24,,,,88.14286
Luxembourg,LUX,2020-09-25,,,,73.57143
Luxembourg,LUX,2020-09-26,,,,73.57143
Luxembourg,LUX,2020-09-27,,,,73.57143
Luxembourg,LUX,2020-09-28,,,,65.71429
Luxembourg,LUX,2020-09-29,,,,59.28571
Luxembourg,LUX,2020-09-30,,,,59.85714
Luxembourg,LUX,2020-10-01,,,,62.42857
Luxembourg,LUX,2020-10-02,,,,68
Luxembourg,LUX,2020-10-03,,,,68
Luxembourg,LUX,2020-10-04,,,,68
Luxembourg,LUX,2020-10-05,,,,78.42857
Luxembourg,LUX,2020-10-06,,,,78.28571
Luxembourg,LUX,2020-10-07,,,,87.14286
Luxembourg,LUX,2020-10-08,,,,89.14286
Luxembourg,LUX,2020-10-09,,,,93
Luxembourg,LUX,2020-10-10,,,,115
Luxembourg,LUX,2020-10-11,,,,144.71429
Luxembourg,LUX,2020-10-12,,,,115.14286
Luxembourg,LUX,2020-10-13,,,,123
Luxembourg,LUX,2020-10-14,,,,130.14286
Luxembourg,LUX,2020-10-15,,,,146.42857
Luxembourg,LUX,2020-10-16,,,,158.71429
Luxembourg,LUX,2020-10-17,,,,136.71429
Luxembourg,LUX,2020-10-18,,,,166.57143
Luxembourg,LUX,2020-10-19,,,,182.71429
Luxembourg,LUX,2020-10-20,,,,200.14286
Luxembourg,LUX,2020-10-21,,,,234.42857
Luxembourg,LUX,2020-10-22,,,,298.42857
Luxembourg,LUX,2020-10-23,,,,340
Luxembourg,LUX,2020-10-24,,,,340
Luxembourg,LUX,2020-10-25,,,,280.42857
Luxembourg,LUX,2020-10-26,,,,484.14286
Luxembourg,LUX,2020-10-27,,,,520.42857
Luxembourg,LUX,2020-10-28,,,,569.71429
Luxembourg,LUX,2020-10-29,,,,574.71429
Luxembourg,LUX,2020-10-30,,,,611.85714
Luxembourg,LUX,2020-10-31,,,,611.85714
Luxembourg,LUX,2020-11-01,,,,611.85714
Luxembourg,LUX,2020-11-02,,,,671.71429
Luxembourg,LUX,2020-11-03,,,,678.57143
Luxembourg,LUX,2020-11-04,,,,669.28571
Luxembourg,LUX,2020-11-05,,,,684.42857
Luxembourg,LUX,2020-11-06,,,,667.42857
Luxembourg,LUX,2020-11-07,,,,667.42857
Luxembourg,LUX,2020-11-08,,,,667.42857
Luxembourg,LUX,2020-11-09,,,,589.42857
Luxembourg,LUX,2020-11-10,,,,582.28571
Luxembourg,LUX,2020-11-11,,,,480.85714
Luxembourg,LUX,2020-11-12,,,,581.57143
Luxembourg,LUX,2020-11-13,,,,589.28571
Luxembourg,LUX,2020-11-14,,,,589.28571
Luxembourg,LUX,2020-11-15,,,,589.28571
Luxembourg,LUX,2020-11-16,,,,575.57143
Luxembourg,LUX,2020-11-17,,,,567.28571
Luxembourg,LUX,2020-11-18,,,,694.71429
Luxembourg,LUX,2020-11-19,,,,575
Luxembourg,LUX,2020-11-20,,,,547.28571
Luxembourg,LUX,2020-11-21,,,,547.28571
Luxembourg,LUX,2020-11-22,,,,547.28571
Luxembourg,LUX,2020-11-23,,,,550.71429
Luxembourg,LUX,2020-11-24,,,,543.28571
Luxembourg,LUX,2020-11-25,,,,503.85714
Luxembourg,LUX,2020-11-26,,,,518.57143
Luxembourg,LUX,2020-11-27,,,,521
Luxembourg,LUX,2020-11-28,,,,521
Luxembourg,LUX,2020-11-29,,,,521
Luxembourg,LUX,2020-11-30,,,,509.57143
Luxembourg,LUX,2020-12-01,,,,520.71429
Luxembourg,LUX,2020-12-02,,,,528.85714
Luxembourg,LUX,2020-12-03,,,,508
Luxembourg,LUX,2020-12-04,,,,515.42857
Luxembourg,LUX,2020-12-05,,,,515.42857
Luxembourg,LUX,2020-12-06,,,,515.42857
Luxembourg,LUX,2020-12-07,,,,542.57143
Luxembourg,LUX,2020-12-08,,,,478.14286
Luxembourg,LUX,2020-12-09,,,,382
Luxembourg,LUX,2020-12-10,,,,515.42857
Luxembourg,LUX,2020-12-11,,,,534
Luxembourg,LUX,2020-12-12,,,,534
Luxembourg,LUX,2020-12-13,,,,534
Luxembourg,LUX,2020-12-14,,,,489.14286
Luxembourg,LUX,2020-12-15,,,,539.14286
Luxembourg,LUX,2020-12-16,,,,624.14286
Luxembourg,LUX,2020-12-17,,,,463.14286
Luxembourg,LUX,2020-12-18,,,,424.71429
Luxembourg,LUX,2020-12-19,,,,424.71429
Luxembourg,LUX,2020-12-20,,,,424.71429
Luxembourg,LUX,2020-12-21,,,,383.14286
Luxembourg,LUX,2020-12-22,,,,365.57143
Luxembourg,LUX,2020-12-23,,,,337.71429
Luxembourg,LUX,2020-12-24,,,,275.71429
Luxembourg,LUX,2020-12-25,,,,211.57143
Luxembourg,LUX,2020-12-26,,,,211.57143
Luxembourg,LUX,2020-12-27,,,,211.57143
Luxembourg,LUX,2020-12-28,,,,181
Luxembourg,LUX,2020-12-29,,,,182.71429
Luxembourg,LUX,2020-12-30,,,,172.28571
Luxembourg,LUX,2020-12-31,,,,172.28571
Luxembourg,LUX,2021-01-01,,,,172.28571
Luxembourg,LUX,2021-01-02,,,,172.28571
Luxembourg,LUX,2021-01-03,,,,172.28571
Luxembourg,LUX,2021-01-04,,,,162.42857
Luxembourg,LUX,2021-01-05,,,,151.57143
Luxembourg,LUX,2021-01-06,,,,145
Luxembourg,LUX,2021-01-07,,,,168.14286
Luxembourg,LUX,2021-01-08,,,,189.85714
Luxembourg,LUX,2021-01-09,,,,189.85714
Luxembourg,LUX,2021-01-10,,,,189.85714
Luxembourg,LUX,2021-01-11,,,,148.71429
Luxembourg,LUX,2021-01-12,,,,147.42857
Luxembourg,LUX,2021-01-13,,,,134.57143
Luxembourg,LUX,2021-01-14,,,,127.71429
Luxembourg,LUX,2021-01-15,,,,126.57143
Luxembourg,LUX,2021-01-16,,,,126.57143
Luxembourg,LUX,2021-01-17,,,,126.57143
Luxembourg,LUX,2021-01-18,,,,123.28571
Luxembourg,LUX,2021-01-19,,,,113.42857
Luxembourg,LUX,2021-01-20,,,,118.85714
Luxembourg,LUX,2021-01-21,,,,119
Luxembourg,LUX,2021-01-22,,,,115.42857
Luxembourg,LUX,2021-01-23,,,,115.42857
Luxembourg,LUX,2021-01-24,,,,115.42857
Luxembourg,LUX,2021-01-25,,,,120.42857
Luxembourg,LUX,2021-01-26,,,,125.28571
Luxembourg,LUX,2021-01-27,,,,126.42857
Luxembourg,LUX,2021-01-28,,,,129.85714
Luxembourg,LUX,2021-01-29,,,,135.71429
Luxembourg,LUX,2021-01-30,,,,135.71429
Luxembourg,LUX,2021-01-31,,,,135.71429
Luxembourg,LUX,2021-02-01,,,,142.85714
Luxembourg,LUX,2021-02-02,,,,153
Luxembourg,LUX,2021-02-03,,,,148.42857
Luxembourg,LUX,2021-02-04,,,,157.42857
Luxembourg,LUX,2021-02-05,,,,160.57143
Luxembourg,LUX,2021-02-06,,,,160.57143
Luxembourg,LUX,2021-02-07,,,,160.57143
Luxembourg,LUX,2021-02-08,,,,163.71429
Luxembourg,LUX,2021-02-09,,,,157
Luxembourg,LUX,2021-02-10,,,,159.85714
Luxembourg,LUX,2021-02-11,,,,151.71429
Luxembourg,LUX,2021-02-12,,,,146.71429
Luxembourg,LUX,2021-02-13,,,,146.71429
Luxembourg,LUX,2021-02-14,,,,146.71429
Luxembourg,LUX,2021-02-15,,,,149.14286
Luxembourg,LUX,2021-02-16,,,,148.57143
Luxembourg,LUX,2021-02-17,,,,154.57143
Luxembourg,LUX,2021-02-18,,,,167.14286
Luxembourg,LUX,2021-02-19,,,,177.57143
Luxembourg,LUX,2021-02-20,,,,177.57143
Luxembourg,LUX,2021-02-21,,,,177.57143
Luxembourg,LUX,2021-02-22,,,,178.42857
Luxembourg,LUX,2021-02-23,,,,184.57143
Luxembourg,LUX,2021-02-24,,,,192.71429
Luxembourg,LUX,2021-02-25,,,,187
Luxembourg,LUX,2021-02-26,,,,189.71429
Luxembourg,LUX,2021-02-27,,,,189.71429
Luxembourg,LUX,2021-02-28,,,,189.71429
Luxembourg,LUX,2021-03-01,,,,186.85714
Madagascar,MDG,2020-03-22,,,,1
Madagascar,MDG,2020-03-23,,,,3
Madagascar,MDG,2020-03-24,,,,3.4
Madagascar,MDG,2020-03-25,,,,3.16667
Madagascar,MDG,2020-03-26,,,,3.28571
Madagascar,MDG,2020-03-27,,,,3.28571
Madagascar,MDG,2020-03-28,,,,3.28571
Madagascar,MDG,2020-03-29,,,,5.14286
Madagascar,MDG,2020-03-30,,,,4.42857
Madagascar,MDG,2020-03-31,,,,5.71429
Madagascar,MDG,2020-04-01,,,,5.42857
Madagascar,MDG,2020-04-02,,,,5.14286
Madagascar,MDG,2020-04-03,,,,6.28571
Madagascar,MDG,2020-04-04,,,,6.28571
Madagascar,MDG,2020-04-05,,,,4.71429
Madagascar,MDG,2020-04-06,,,,5.57143
Madagascar,MDG,2020-04-07,,,,4.42857
Madagascar,MDG,2020-04-08,,,,5.14286
Madagascar,MDG,2020-04-09,,,,4.85714
Madagascar,MDG,2020-04-10,,,,3.28571
Madagascar,MDG,2020-04-11,,,,4.57143
Madagascar,MDG,2020-04-12,,,,4.85714
Madagascar,MDG,2020-04-13,,,,3.42857
Madagascar,MDG,2020-04-14,,,,2.85714
Madagascar,MDG,2020-04-15,,,,2.42857
Madagascar,MDG,2020-04-16,,,,2.57143
Madagascar,MDG,2020-04-17,,,,3.42857
Madagascar,MDG,2020-04-18,,,,2.57143
Madagascar,MDG,2020-04-19,,,,2.14286
Madagascar,MDG,2020-04-20,,,,2.14286
Madagascar,MDG,2020-04-21,,,,1.85714
Madagascar,MDG,2020-04-22,,,,1.57143
Madagascar,MDG,2020-04-23,,,,1.42857
Madagascar,MDG,2020-04-24,,,,0.71429
Madagascar,MDG,2020-04-25,,,,0.42857
Madagascar,MDG,2020-04-26,,,,0.42857
Madagascar,MDG,2020-04-27,,,,1
Madagascar,MDG,2020-04-28,,,,1
Madagascar,MDG,2020-04-29,,,,1
Madagascar,MDG,2020-04-30,,,,1
Madagascar,MDG,2020-05-01,,,,1.42857
Madagascar,MDG,2020-05-02,,,,1.71429
Madagascar,MDG,2020-05-03,,,,3.57143
Madagascar,MDG,2020-05-04,,,,3
Madagascar,MDG,2020-05-05,,,,3.28571
Madagascar,MDG,2020-05-06,,,,4.28571
Madagascar,MDG,2020-05-07,,,,9.28571
Madagascar,MDG,2020-05-08,,,,8.71429
Madagascar,MDG,2020-05-09,,,,8.28571
Madagascar,MDG,2020-05-10,,,,6.28571
Madagascar,MDG,2020-05-11,,,,5.28571
Madagascar,MDG,2020-05-12,,,,5
Madagascar,MDG,2020-05-13,,,,7.71429
Madagascar,MDG,2020-05-14,,,,5.28571
Madagascar,MDG,2020-05-15,,,,6.42857
Madagascar,MDG,2020-05-16,,,,12.85714
Madagascar,MDG,2020-05-17,,,,15.85714
Madagascar,MDG,2020-05-18,,,,19.42857
Madagascar,MDG,2020-05-19,,,,20
Madagascar,MDG,2020-05-20,,,,22.71429
Madagascar,MDG,2020-05-21,,,,25
Madagascar,MDG,2020-05-22,,,,30
Madagascar,MDG,2020-05-23,,,,29.28571
Madagascar,MDG,2020-05-24,,,,31.85714
Madagascar,MDG,2020-05-25,,,,31.42857
Madagascar,MDG,2020-05-26,,,,37.14286
Madagascar,MDG,2020-05-27,,,,34.42857
Madagascar,MDG,2020-05-28,,,,35.85714
Madagascar,MDG,2020-05-29,77.5274673419858,39.8412748344431,167.98217875898,35.71429
Madagascar,MDG,2020-05-30,77.1558037938301,39.6823792519482,166.032286936981,38.57143
Madagascar,MDG,2020-05-31,95.5995405037342,49.2068562116618,204.315823640895,34.85714
Madagascar,MDG,2020-06-01,75.1880894652228,38.7301336634541,159.971827005718,40.57143
Madagascar,MDG,2020-06-02,87.4488715978736,45.0790366969353,185.104245030976,37
Madagascar,MDG,2020-06-03,79.6945949973884,41.1112309399854,167.890084039592,42.28571
Madagascar,MDG,2020-06-04,91.0167216263456,46.9845808668953,190.845831088784,43
Madagascar,MDG,2020-06-05,92.4908822021269,47.7779074509266,193.066885418131,39.57143
Madagascar,MDG,2020-06-06,85.0592319071627,43.9678907128232,176.811084630325,38.28571
Madagascar,MDG,2020-06-07,82.2443523532356,42.5400988936485,170.204878206555,40.14286
Madagascar,MDG,2020-06-08,86.17967699596,44.6034264188793,177.663532226711,38.28571
Madagascar,MDG,2020-06-09,82.1430553927575,42.5400807084093,168.678054290185,41.85714
Madagascar,MDG,2020-06-10,89.7514036370543,46.5078575194194,183.438561165936,36.28571
Madagascar,MDG,2020-06-11,77.7607856410986,40.3178434647027,158.402844004799,35.14286
Madagascar,MDG,2020-06-12,75.2687182760218,39.0478370288007,152.884143187523,37.85714
Madagascar,MDG,2020-06-13,77.9798633457692,40.4767235790429,157.895753779992,32.28571
Madagascar,MDG,2020-06-14,69.0738979191454,35.8733799934451,139.346154232233,31.42857
Madagascar,MDG,2020-06-15,67.2046535674688,34.921150824446,135.186878940261,28
Madagascar,MDG,2020-06-16,59.8411775906212,31.1111446576538,119.974659399372,25.57143
Madagascar,MDG,2020-06-17,54.6219512298571,28.412251072689,109.245625657473,30.85714
Madagascar,MDG,2020-06-18,65.8801537751978,34.2855902296089,131.381060734858,28.57143
Madagascar,MDG,2020-06-19,60.96937614143,31.7455856705459,121.21360784464,29
Madagascar,MDG,2020-06-20,64.9028026199394,33.8100309018131,128.81110953683,35.85714
Madagascar,MDG,2020-06-21,76.4439909668198,39.8411453659097,151.386057091793,46.28571
Madagascar,MDG,2020-06-22,98.6318115048941,51.4289325739103,194.889343084479,50
Madagascar,MDG,2020-06-23,106.49759597061,55.5556013661618,209.966304036919,58.14286
Madagascar,MDG,2020-06-24,123.786789519941,64.6033829779926,243.544482550486,58.42857
Madagascar,MDG,2020-06-25,124.341794589035,64.9211625095794,244.198951614959,60.85714
Madagascar,MDG,2020-06-26,129.454134089529,67.618939546879,253.774978430075,68.42857
Madagascar,MDG,2020-06-27,145.501455151561,76.0322756446645,284.510194835145,71.71429
Madagascar,MDG,2020-06-28,152.425656133486,79.6822763010765,297.649657873312,68.85714
Madagascar,MDG,2020-06-29,146.296724965151,76.5078299086071,285.298573524221,71.14286
Madagascar,MDG,2020-06-30,151.097271603556,79.0478277422232,294.204370642723,70
Madagascar,MDG,2020-07-01,148.616192653647,77.7778276967855,288.941884979368,73.71429
Madagascar,MDG,2020-07-02,156.447105940143,81.9044971484939,303.77418665913,82
Madagascar,MDG,2020-07-03,173.974974601153,91.1111694342307,337.312095682116,84.28571
Madagascar,MDG,2020-07-04,178.76797204532,93.6511712128251,346.262648756782,103.28571
Madagascar,MDG,2020-07-05,218.999466248463,114.762298819713,423.763790854808,123.28571
Madagascar,MDG,2020-07-06,196.829208763344,103.174511791272,380.379626031644,158.85714
Madagascar,MDG,2020-07-07,336.635938226365,176.507884402856,650.19825845975,179.71429
Madagascar,MDG,2020-07-08,380.73350840688,199.682344170515,734.742470637317,181.42857
Madagascar,MDG,2020-07-09,384.270209556758,201.587899880148,741.15516377107,197
Madagascar,MDG,2020-07-10,417.150442559385,218.889018132461,803.880094095496,233
Madagascar,MDG,2020-07-11,493.269692066479,258.889042577094,949.447637669513,264.28571
Madagascar,MDG,2020-07-12,559.384164093371,293.651291464139,1075.73373560528,275.14286
Madagascar,MDG,2020-07-13,646.637730565235,339.5235462412,1242.64105861348,261.42857
Madagascar,MDG,2020-07-14,553.121968648464,290.476854277912,1062.47205838554,267.28571
Madagascar,MDG,2020-07-15,565.414461617088,296.984641428833,1086.25132093708,290.28571
Madagascar,MDG,2020-07-16,613.967895354357,322.540215044446,1179.00530755142,329.57143
Madagascar,MDG,2020-07-17,696.951867569524,366.190256600637,1337.62885749646,332
Madagascar,MDG,2020-07-18,701.990980895127,368.889162171911,1346.65001016597,324.42857
Madagascar,MDG,2020-07-19,685.896040837917,360.476935567613,1315.12405153287,311.71429
Madagascar,MDG,2020-07-20,658.939831041821,346.349159805627,1262.96697866099,296.14286
Madagascar,MDG,2020-07-21,625.961350939611,329.048048693475,1199.41768914415,315
Madagascar,MDG,2020-07-22,665.762155164834,350.00029784421,1275.82789829365,365.28571
Madagascar,MDG,2020-07-23,771.987270106153,405.873682510149,1478.70775778906,327.42857
Madagascar,MDG,2020-07-24,691.94096846431,363.810318097844,1325.13030912076,324.85714
Madagascar,MDG,2020-07-25,686.475999706727,360.952541962215,1314.47719236304,288.14286
Madagascar,MDG,2020-07-26,608.87632663731,320.159175628199,1165.85657644263,320.85714
Madagascar,MDG,2020-07-27,677.996297947882,356.508125743414,1298.41722811972,362.42857
Madagascar,MDG,2020-07-28,765.84464350212,402.699299313009,1467.47330079848,365.14286
Madagascar,MDG,2020-07-29,771.596138264304,405.714860609198,1478.55946414535,307.85714
Madagascar,MDG,2020-07-30,650.568579311993,342.063708032549,1246.61973582491,338.14286
Madagascar,MDG,2020-07-31,714.610495459183,375.714886721827,1369.98394413115,303.85714
Madagascar,MDG,2020-08-01,642.201709568144,337.619304459535,1231.52170041072,343.85714
Madagascar,MDG,2020-08-02,726.811788804153,382.063854923975,1394.20402496755,319
Madagascar,MDG,2020-08-03,674.350580756468,354.444963437332,1294.51685183434,281.42857
Madagascar,MDG,2020-08-04,595.010197996398,312.699373664409,1142.75813593996,255.85714
Madagascar,MDG,2020-08-05,541.032622448398,284.286012367319,1039.66457553369,272.14286
Madagascar,MDG,2020-08-06,575.578517998816,302.381621754141,1106.25410104788,254
Madagascar,MDG,2020-08-07,537.320880072904,282.222760004676,1033.79547342098,262.85714
Madagascar,MDG,2020-08-08,556.191295102049,292.063907741931,1071.33613607578,235.57143
Madagascar,MDG,2020-08-09,498.590386391106,261.746080520472,961.241404419292,222.57143
Madagascar,MDG,2020-08-10,471.217750485797,247.301617184114,909.692497038649,220.28571
Madagascar,MDG,2020-08-11,466.536121675149,244.762746931324,902.007575323273,203.14286
Madagascar,MDG,2020-08-12,,,,167.85714
Madagascar,MDG,2020-08-13,,,,142.28571
Madagascar,MDG,2020-08-14,,,,133.57143
Madagascar,MDG,2020-08-15,,,,114.57143
Madagascar,MDG,2020-08-16,,,,105.85714
Madagascar,MDG,2020-08-17,,,,97.71429
Madagascar,MDG,2020-08-18,,,,98.85714
Madagascar,MDG,2020-08-19,,,,96.71429
Madagascar,MDG,2020-08-20,,,,90.28571
Madagascar,MDG,2020-08-21,,,,82.14286
Madagascar,MDG,2020-08-22,,,,79
Madagascar,MDG,2020-08-23,,,,71.42857
Madagascar,MDG,2020-08-24,,,,73.71429
Madagascar,MDG,2020-08-25,,,,66.57143
Madagascar,MDG,2020-08-26,,,,68.57143
Madagascar,MDG,2020-08-27,,,,62.57143
Madagascar,MDG,2020-08-28,,,,68.28571
Madagascar,MDG,2020-08-29,,,,73.42857
Madagascar,MDG,2020-08-30,,,,73.71429
Madagascar,MDG,2020-08-31,,,,65.85714
Madagascar,MDG,2020-09-01,,,,68.85714
Madagascar,MDG,2020-09-02,,,,67
Madagascar,MDG,2020-09-03,,,,73.42857
Madagascar,MDG,2020-09-04,,,,70.14286
Madagascar,MDG,2020-09-05,,,,68.28571
Madagascar,MDG,2020-09-06,,,,68
Madagascar,MDG,2020-09-07,,,,69.85714
Madagascar,MDG,2020-09-08,,,,68.28571
Madagascar,MDG,2020-09-09,,,,71
Madagascar,MDG,2020-09-10,,,,74
Madagascar,MDG,2020-09-11,,,,68.85714
Madagascar,MDG,2020-09-12,,,,66.85714
Madagascar,MDG,2020-09-13,,,,62.57143
Madagascar,MDG,2020-09-14,,,,59.57143
Madagascar,MDG,2020-09-15,,,,52.57143
Madagascar,MDG,2020-09-16,,,,50.14286
Madagascar,MDG,2020-09-17,,,,43
Madagascar,MDG,2020-09-18,,,,43.14286
Madagascar,MDG,2020-09-19,,,,40.42857
Madagascar,MDG,2020-09-20,,,,42.28571
Madagascar,MDG,2020-09-21,,,,43.42857
Madagascar,MDG,2020-09-22,,,,47.57143
Madagascar,MDG,2020-09-23,,,,42.28571
Madagascar,MDG,2020-09-24,,,,38
Madagascar,MDG,2020-09-25,,,,35.71429
Madagascar,MDG,2020-09-26,,,,33.85714
Madagascar,MDG,2020-09-27,,,,33.14286
Madagascar,MDG,2020-09-28,,,,39.28571
Madagascar,MDG,2020-09-29,,,,34.42857
Madagascar,MDG,2020-09-30,,,,34.42857
Madagascar,MDG,2020-10-01,,,,37.57143
Madagascar,MDG,2020-10-02,,,,38.85714
Madagascar,MDG,2020-10-03,,,,38.85714
Madagascar,MDG,2020-10-04,,,,39
Madagascar,MDG,2020-10-05,,,,31.71429
Madagascar,MDG,2020-10-06,,,,31.85714
Madagascar,MDG,2020-10-07,,,,32.14286
Madagascar,MDG,2020-10-08,,,,28.57143
Madagascar,MDG,2020-10-09,,,,26.14286
Madagascar,MDG,2020-10-10,,,,24.71429
Madagascar,MDG,2020-10-11,,,,22.85714
Madagascar,MDG,2020-10-12,,,,22.28571
Madagascar,MDG,2020-10-13,,,,22
Madagascar,MDG,2020-10-14,,,,17.28571
Madagascar,MDG,2020-10-15,,,,14.28571
Madagascar,MDG,2020-10-16,,,,11.14286
Madagascar,MDG,2020-10-17,,,,15.42857
Madagascar,MDG,2020-10-18,,,,13.14286
Madagascar,MDG,2020-10-19,,,,12
Madagascar,MDG,2020-10-20,,,,8
Madagascar,MDG,2020-10-21,,,,8
Madagascar,MDG,2020-10-22,,,,8
Madagascar,MDG,2020-10-23,,,,8
Madagascar,MDG,2020-10-24,,,,22.57143
Madagascar,MDG,2020-10-25,,,,22.57143
Madagascar,MDG,2020-10-26,,,,22.57143
Madagascar,MDG,2020-10-27,,,,22.57143
Madagascar,MDG,2020-10-28,,,,22.57143
Madagascar,MDG,2020-10-29,,,,22.57143
Madagascar,MDG,2020-10-30,,,,22.57143
Madagascar,MDG,2020-10-31,,,,20.42857
Madagascar,MDG,2020-11-01,,,,20.42857
Madagascar,MDG,2020-11-02,,,,20.42857
Madagascar,MDG,2020-11-03,,,,20.42857
Madagascar,MDG,2020-11-04,,,,20.42857
Madagascar,MDG,2020-11-05,,,,20.42857
Madagascar,MDG,2020-11-06,,,,20.42857
Madagascar,MDG,2020-11-07,,,,0
Madagascar,MDG,2020-11-08,,,,16
Madagascar,MDG,2020-11-09,,,,16
Madagascar,MDG,2020-11-10,,,,16
Madagascar,MDG,2020-11-11,,,,16
Madagascar,MDG,2020-11-12,,,,16
Madagascar,MDG,2020-11-13,,,,16
Madagascar,MDG,2020-11-14,,,,16
Madagascar,MDG,2020-11-15,,,,12.42857
Madagascar,MDG,2020-11-16,,,,12.42857
Madagascar,MDG,2020-11-17,,,,12.42857
Madagascar,MDG,2020-11-18,,,,12.42857
Madagascar,MDG,2020-11-19,,,,12.42857
Madagascar,MDG,2020-11-20,,,,12.42857
Madagascar,MDG,2020-11-21,,,,12.42857
Madagascar,MDG,2020-11-22,,,,4.42857
Madagascar,MDG,2020-11-23,,,,4.42857
Madagascar,MDG,2020-11-24,,,,4.42857
Madagascar,MDG,2020-11-25,,,,4.42857
Madagascar,MDG,2020-11-26,,,,4.42857
Madagascar,MDG,2020-11-27,,,,4.42857
Madagascar,MDG,2020-11-28,,,,4.42857
Madagascar,MDG,2020-11-29,,,,0
Madagascar,MDG,2020-11-30,,,,0
Madagascar,MDG,2020-12-01,,,,0
Madagascar,MDG,2020-12-02,,,,0
Madagascar,MDG,2020-12-03,,,,0
Madagascar,MDG,2020-12-04,,,,0
Madagascar,MDG,2020-12-05,,,,18.85714
Madagascar,MDG,2020-12-06,,,,18.85714
Madagascar,MDG,2020-12-07,,,,18.85714
Madagascar,MDG,2020-12-08,,,,18.85714
Madagascar,MDG,2020-12-09,,,,18.85714
Madagascar,MDG,2020-12-10,,,,18.85714
Madagascar,MDG,2020-12-11,,,,18.85714
Madagascar,MDG,2020-12-12,,,,16.28571
Madagascar,MDG,2020-12-13,,,,16.28571
Madagascar,MDG,2020-12-14,,,,16.28571
Madagascar,MDG,2020-12-15,,,,16.28571
Madagascar,MDG,2020-12-16,,,,16.28571
Madagascar,MDG,2020-12-17,,,,16.28571
Madagascar,MDG,2020-12-18,,,,16.28571
Madagascar,MDG,2020-12-19,,,,0
Madagascar,MDG,2020-12-20,,,,6.57143
Madagascar,MDG,2020-12-21,,,,6.57143
Madagascar,MDG,2020-12-22,,,,6.57143
Madagascar,MDG,2020-12-23,,,,6.57143
Madagascar,MDG,2020-12-24,,,,6.57143
Madagascar,MDG,2020-12-25,,,,6.57143
Madagascar,MDG,2020-12-26,,,,6.57143
Madagascar,MDG,2020-12-27,,,,11.57143
Madagascar,MDG,2020-12-28,,,,11.57143
Madagascar,MDG,2020-12-29,,,,11.57143
Madagascar,MDG,2020-12-30,,,,11.57143
Madagascar,MDG,2020-12-31,,,,11.57143
Madagascar,MDG,2021-01-01,,,,11.57143
Madagascar,MDG,2021-01-02,,,,19.14286
Madagascar,MDG,2021-01-03,,,,7.57143
Madagascar,MDG,2021-01-04,,,,7.57143
Madagascar,MDG,2021-01-05,,,,7.57143
Madagascar,MDG,2021-01-06,,,,7.57143
Madagascar,MDG,2021-01-07,,,,7.57143
Madagascar,MDG,2021-01-08,,,,7.57143
Madagascar,MDG,2021-01-09,,,,0
Madagascar,MDG,2021-01-10,,,,33.42857
Madagascar,MDG,2021-01-11,,,,33.42857
Madagascar,MDG,2021-01-12,,,,33.42857
